NAICS_ID,ID_GROUP,Business Description,Date,Sales,Status
44511,445,Supermarkets and other grocery (except convenience) stores,2011/09/01,42867.0,Estimated
4453,445,"Beer, wine, and liquor stores",2011/09/01,3517.0,Estimated
446,446,Health and personal care stores,2011/09/01,22173.0,Estimated
44611,446,Pharmacies and drug stores,2011/09/01,18845.0,Estimated
447,447,Gasoline stations,2011/09/01,45443.0,Estimated
448,448,Clothing and clothing access. stores,2011/09/01,17999.0,Estimated
4481,448,Clothing stores,2011/09/01,13431.0,Estimated
44811,448,Men's clothing stores,2011/09/01,643.0,Estimated
44812,448,Women's clothing stores,2011/09/01,3301.0,Estimated
44814,448,Family clothing stores,2011/09/01,6823.0,Estimated
44819,448,Other clothing stores,2011/09/01,930.0,Estimated
4482,448,Shoe stores,2011/09/01,2320.0,Estimated
44831,448,Jewelry stores,2011/09/01,2081.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2011/09/01,6372.0,Estimated
45111,451,Sporting goods stores,2011/09/01,3011.0,Estimated
45112,451,"Hobby, toy, and game stores",2011/09/01,1151.0,Estimated
451211,451,Book stores,2011/09/01,1335.0,Estimated
452,452,General merchandise stores,2011/09/01,48238.0,Estimated
4521,452,Department stores,2011/09/01,13598.0,Estimated
452111,452,Department stores(excl. discount department stores),2011/09/01,4895.0,Estimated
452112,452,Discount dept. stores,2011/09/01,8703.0,Estimated
4529,452,Other general merchandise stores,2011/09/01,34640.0,Estimated
45291,452,Warehouse clubs and superstores,2011/09/01,30322.0,Estimated
45299,452,All other gen. merchandise stores,2011/09/01,4318.0,Estimated
453,453,Miscellaneous store retailers,2011/09/01,9254.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2011/09/01,2916.0,Estimated
45321,453,Office supplies and stationery stores,2011/09/01,1645.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2011/09/01,1271.0,Estimated
45330,453,Used merchandise stores,2011/09/01,1115.0,Estimated
454,454,Nonstore retailers,2011/09/01,29562.0,Estimated
4541,454,Electronic shopping and mail-order houses,2011/09/01,23446.0,Estimated
45431,454,Fuel dealers,2011/09/01,2595.0,Estimated
722,722,Food services and drinking places,2011/09/01,41383.0,Estimated
7224,722,Drinking places,2011/09/01,1721.0,Estimated
7225,722,Restaurants and other eating places,2011/09/01,35130.0,Estimated
722511,722,Full service restaurants,2011/09/01,17502.0,Estimated
722513-722514-722515,722,Limited service eating places,2011/09/01,17628.0,Estimated
441,441,Motor vehicle and parts dealers,2011/10/01,65913.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2011/10/01,58769.0,Estimated
4411,441,Automobile dealers,2011/10/01,55583.0,Estimated
44111,441,New car dealers,2011/10/01,49873.0,Estimated
44112,441,Used car dealers,2011/10/01,5710.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2011/10/01,7144.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2011/10/01,14865.0,Estimated
442,442,Furniture and home furnishings stores,2011/10/01,6967.0,Estimated
4421,442,Furniture stores,2011/10/01,3741.0,Estimated
4422,442,Home furnishings stores,2011/10/01,3226.0,Estimated
44221,442,Floor covering stores,2011/10/01,1302.0,Estimated
442299,442,All other home furnishings stores,2011/10/01,1828.0,Estimated
443,443,Electronics and appliance stores,2011/10/01,7898.0,Estimated
443141,443,Household appliance stores,2011/10/01,1277.0,Estimated
443142,443,Electronics stores,2011/10/01,6621.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2011/10/01,23077.0,Estimated
4441,444,Building mat. and supplies dealers,2011/10/01,19992.0,Estimated
44412,444,Paint and wallpaper stores,2011/10/01,740.0,Estimated
44413,444,Hardware stores,2011/10/01,1705.0,Estimated
445,445,Food and beverage stores,2011/10/01,50887.0,Estimated
4451,445,Grocery stores,2011/10/01,45725.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2011/10/01,43751.0,Estimated
4453,445,"Beer, wine, and liquor stores",2011/10/01,3515.0,Estimated
446,446,Health and personal care stores,2011/10/01,22510.0,Estimated
44611,446,Pharmacies and drug stores,2011/10/01,19302.0,Estimated
447,447,Gasoline stations,2011/10/01,45115.0,Estimated
448,448,Clothing and clothing access. stores,2011/10/01,18255.0,Estimated
4481,448,Clothing stores,2011/10/01,13793.0,Estimated
44811,448,Men's clothing stores,2011/10/01,682.0,Estimated
44812,448,Women's clothing stores,2011/10/01,3297.0,Estimated
44814,448,Family clothing stores,2011/10/01,7178.0,Estimated
44819,448,Other clothing stores,2011/10/01,1020.0,Estimated
4482,448,Shoe stores,2011/10/01,2287.0,Estimated
44831,448,Jewelry stores,2011/10/01,2003.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2011/10/01,5581.0,Estimated
45111,451,Sporting goods stores,2011/10/01,2746.0,Estimated
45112,451,"Hobby, toy, and game stores",2011/10/01,1252.0,Estimated
451211,451,Book stores,2011/10/01,751.0,Estimated
452,452,General merchandise stores,2011/10/01,50877.0,Estimated
4521,452,Department stores,2011/10/01,14264.0,Estimated
452111,452,Department stores(excl. discount department stores),2011/10/01,4994.0,Estimated
452112,452,Discount dept. stores,2011/10/01,9270.0,Estimated
4529,452,Other general merchandise stores,2011/10/01,36613.0,Estimated
45291,452,Warehouse clubs and superstores,2011/10/01,32069.0,Estimated
45299,452,All other gen. merchandise stores,2011/10/01,4544.0,Estimated
453,453,Miscellaneous store retailers,2011/10/01,9270.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2011/10/01,2950.0,Estimated
45321,453,Office supplies and stationery stores,2011/10/01,1387.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2011/10/01,1563.0,Estimated
45330,453,Used merchandise stores,2011/10/01,1186.0,Estimated
454,454,Nonstore retailers,2011/10/01,30717.0,Estimated
4541,454,Electronic shopping and mail-order houses,2011/10/01,24090.0,Estimated
45431,454,Fuel dealers,2011/10/01,3067.0,Estimated
722,722,Food services and drinking places,2011/10/01,42415.0,Estimated
7224,722,Drinking places,2011/10/01,1742.0,Estimated
7225,722,Restaurants and other eating places,2011/10/01,36144.0,Estimated
722511,722,Full service restaurants,2011/10/01,17991.0,Estimated
722513-722514-722515,722,Limited service eating places,2011/10/01,18153.0,Estimated
441,441,Motor vehicle and parts dealers,2011/11/01,63968.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2011/11/01,57102.0,Estimated
4411,441,Automobile dealers,2011/11/01,54192.0,Estimated
44111,441,New car dealers,2011/11/01,48662.0,Estimated
44112,441,Used car dealers,2011/11/01,5530.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2011/11/01,6866.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2011/11/01,18124.0,Estimated
442,442,Furniture and home furnishings stores,2011/11/01,7931.0,Estimated
4421,442,Furniture stores,2011/11/01,4126.0,Estimated
4422,442,Home furnishings stores,2011/11/01,3805.0,Estimated
44221,442,Floor covering stores,2011/11/01,1263.0,Estimated
442299,442,All other home furnishings stores,2011/11/01,2451.0,Estimated
443,443,Electronics and appliance stores,2011/11/01,10193.0,Estimated
443141,443,Household appliance stores,2011/11/01,1612.0,Estimated
443142,443,Electronics stores,2011/11/01,8581.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2011/11/01,22372.0,Estimated
4441,444,Building mat. and supplies dealers,2011/11/01,19415.0,Estimated
44412,444,Paint and wallpaper stores,2011/11/01,667.0,Estimated
44413,444,Hardware stores,2011/11/01,1694.0,Estimated
445,445,Food and beverage stores,2011/11/01,51352.0,Estimated
4451,445,Grocery stores,2011/11/01,46046.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2011/11/01,44156.0,Estimated
4453,445,"Beer, wine, and liquor stores",2011/11/01,3646.0,Estimated
446,446,Health and personal care stores,2011/11/01,22326.0,Estimated
44611,446,Pharmacies and drug stores,2011/11/01,19103.0,Estimated
447,447,Gasoline stations,2011/11/01,42976.0,Estimated
448,448,Clothing and clothing access. stores,2011/11/01,20957.0,Estimated
4481,448,Clothing stores,2011/11/01,15816.0,Estimated
44811,448,Men's clothing stores,2011/11/01,707.0,Estimated
44812,448,Women's clothing stores,2011/11/01,3625.0,Estimated
44814,448,Family clothing stores,2011/11/01,8551.0,Estimated
44819,448,Other clothing stores,2011/11/01,1147.0,Estimated
4482,448,Shoe stores,2011/11/01,2499.0,Estimated
44831,448,Jewelry stores,2011/11/01,2454.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2011/11/01,6904.0,Estimated
45111,451,Sporting goods stores,2011/11/01,3227.0,Estimated
45112,451,"Hobby, toy, and game stores",2011/11/01,1964.0,Estimated
451211,451,Book stores,2011/11/01,797.0,Estimated
452,452,General merchandise stores,2011/11/01,57197.0,Estimated
4521,452,Department stores,2011/11/01,18035.0,Estimated
452111,452,Department stores(excl. discount department stores),2011/11/01,6630.0,Estimated
452112,452,Discount dept. stores,2011/11/01,11405.0,Estimated
4529,452,Other general merchandise stores,2011/11/01,39162.0,Estimated
45291,452,Warehouse clubs and superstores,2011/11/01,34024.0,Estimated
45299,452,All other gen. merchandise stores,2011/11/01,5138.0,Estimated
453,453,Miscellaneous store retailers,2011/11/01,8918.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2011/11/01,2828.0,Estimated
45321,453,Office supplies and stationery stores,2011/11/01,1451.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2011/11/01,1377.0,Estimated
45330,453,Used merchandise stores,2011/11/01,1182.0,Estimated
454,454,Nonstore retailers,2011/11/01,36423.0,Estimated
4541,454,Electronic shopping and mail-order houses,2011/11/01,29238.0,Estimated
45431,454,Fuel dealers,2011/11/01,3491.0,Estimated
722,722,Food services and drinking places,2011/11/01,39703.0,Estimated
7224,722,Drinking places,2011/11/01,1631.0,Estimated
7225,722,Restaurants and other eating places,2011/11/01,34057.0,Estimated
722511,722,Full service restaurants,2011/11/01,16779.0,Estimated
722513-722514-722515,722,Limited service eating places,2011/11/01,17278.0,Estimated
441,441,Motor vehicle and parts dealers,2011/12/01,70984.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2011/12/01,64334.0,Estimated
4411,441,Automobile dealers,2011/12/01,61131.0,Estimated
44111,441,New car dealers,2011/12/01,55489.0,Estimated
44112,441,Used car dealers,2011/12/01,5642.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2011/12/01,6650.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2011/12/01,22246.0,Estimated
442,442,Furniture and home furnishings stores,2011/12/01,9029.0,Estimated
4421,442,Furniture stores,2011/12/01,4300.0,Estimated
4422,442,Home furnishings stores,2011/12/01,4729.0,Estimated
44221,442,Floor covering stores,2011/12/01,1255.0,Estimated
442299,442,All other home furnishings stores,2011/12/01,3393.0,Estimated
443,443,Electronics and appliance stores,2011/12/01,13217.0,Estimated
443141,443,Household appliance stores,2011/12/01,1639.0,Estimated
443142,443,Electronics stores,2011/12/01,11578.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2011/12/01,21203.0,Estimated
4441,444,Building mat. and supplies dealers,2011/12/01,18123.0,Estimated
44412,444,Paint and wallpaper stores,2011/12/01,569.0,Estimated
44413,444,Hardware stores,2011/12/01,1720.0,Estimated
445,445,Food and beverage stores,2011/12/01,56065.0,Estimated
4451,445,Grocery stores,2011/12/01,48843.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2011/12/01,46916.0,Estimated
4453,445,"Beer, wine, and liquor stores",2011/12/01,4892.0,Estimated
446,446,Health and personal care stores,2011/12/01,25239.0,Estimated
44611,446,Pharmacies and drug stores,2011/12/01,21133.0,Estimated
447,447,Gasoline stations,2011/12/01,42755.0,Estimated
448,448,Clothing and clothing access. stores,2011/12/01,31108.0,Estimated
4481,448,Clothing stores,2011/12/01,21726.0,Estimated
44811,448,Men's clothing stores,2011/12/01,1081.0,Estimated
44812,448,Women's clothing stores,2011/12/01,4816.0,Estimated
44814,448,Family clothing stores,2011/12/01,11922.0,Estimated
44819,448,Other clothing stores,2011/12/01,1596.0,Estimated
4482,448,Shoe stores,2011/12/01,3455.0,Estimated
44831,448,Jewelry stores,2011/12/01,5616.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2011/12/01,10515.0,Estimated
45111,451,Sporting goods stores,2011/12/01,4998.0,Estimated
45112,451,"Hobby, toy, and game stores",2011/12/01,3052.0,Estimated
451211,451,Book stores,2011/12/01,1400.0,Estimated
452,452,General merchandise stores,2011/12/01,73906.0,Estimated
4521,452,Department stores,2011/12/01,26242.0,Estimated
452111,452,Department stores(excl. discount department stores),2011/12/01,10457.0,Estimated
452112,452,Discount dept. stores,2011/12/01,15785.0,Estimated
4529,452,Other general merchandise stores,2011/12/01,47664.0,Estimated
45291,452,Warehouse clubs and superstores,2011/12/01,41150.0,Estimated
45299,452,All other gen. merchandise stores,2011/12/01,6514.0,Estimated
453,453,Miscellaneous store retailers,2011/12/01,10291.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2011/12/01,3856.0,Estimated
45321,453,Office supplies and stationery stores,2011/12/01,1669.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2011/12/01,2187.0,Estimated
45330,453,Used merchandise stores,2011/12/01,1260.0,Estimated
454,454,Nonstore retailers,2011/12/01,44598.0,Estimated
4541,454,Electronic shopping and mail-order houses,2011/12/01,36938.0,Estimated
45431,454,Fuel dealers,2011/12/01,4111.0,Estimated
722,722,Food services and drinking places,2011/12/01,42911.0,Estimated
7224,722,Drinking places,2011/12/01,1705.0,Estimated
7225,722,Restaurants and other eating places,2011/12/01,37307.0,Estimated
722511,722,Full service restaurants,2011/12/01,19044.0,Estimated
722513-722514-722515,722,Limited service eating places,2011/12/01,18263.0,Estimated
441,441,Motor vehicle and parts dealers,2010/01/01,49870.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2010/01/01,44566.0,Estimated
4411,441,Automobile dealers,2010/01/01,42162.0,Estimated
44111,441,New car dealers,2010/01/01,37035.0,Estimated
44112,441,Used car dealers,2010/01/01,5127.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2010/01/01,5304.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2010/01/01,13963.0,Estimated
442,442,Furniture and home furnishings stores,2010/01/01,6324.0,Estimated
4421,442,Furniture stores,2010/01/01,3683.0,Estimated
4422,442,Home furnishings stores,2010/01/01,2641.0,Estimated
44221,442,Floor covering stores,2010/01/01,993.0,Estimated
442299,442,All other home furnishings stores,2010/01/01,1563.0,Estimated
443,443,Electronics and appliance stores,2010/01/01,7639.0,Estimated
443141,443,Household appliance stores,2010/01/01,1112.0,Estimated
443142,443,Electronics stores,2010/01/01,6527.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2010/01/01,15348.0,Estimated
4441,444,Building mat. and supplies dealers,2010/01/01,13738.0,Estimated
44412,444,Paint and wallpaper stores,2010/01/01,466.0,Estimated
44413,444,Hardware stores,2010/01/01,1272.0,Estimated
445,445,Food and beverage stores,2010/01/01,47072.0,Estimated
4451,445,Grocery stores,2010/01/01,42985.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2010/01/01,41185.0,Estimated
4453,445,"Beer, wine, and liquor stores",2010/01/01,2878.0,Estimated
446,446,Health and personal care stores,2010/01/01,20721.0,Estimated
44611,446,Pharmacies and drug stores,2010/01/01,17874.0,Estimated
447,447,Gasoline stations,2010/01/01,34145.0,Estimated
448,448,Clothing and clothing access. stores,2010/01/01,13216.0,Estimated
4481,448,Clothing stores,2010/01/01,9902.0,Estimated
44811,448,Men's clothing stores,2010/01/01,476.0,Estimated
44812,448,Women's clothing stores,2010/01/01,2304.0,Estimated
44814,448,Family clothing stores,2010/01/01,4971.0,Estimated
44819,448,Other clothing stores,2010/01/01,945.0,Estimated
